user_id,first_name,last_name,email,password,log_id,log_date,daily_calories,daily_proteins,daily_carbs,daily_fats,meal_id,meal_name,meal_time,meal_calories,meal_proteins,meal_carbs,meal_fats,item_id,nutritionix_food_id,food_name,item_calories,item_proteins,item_carbs,item_fats
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,394,Breakfast,08:53:38,224.37,23.26,38.18,12.83,3940,29306,Salmon,104.82,2.51,8.73,7.16
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,394,Breakfast,08:53:38,224.37,23.26,38.18,12.83,3941,69507,Chicken Breast,238.14,13.78,16.07,12.23
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,394,Breakfast,08:53:38,224.37,23.26,38.18,12.83,3942,64854,Spinach,95.17,16.79,16.58,9.99
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,394,Breakfast,08:53:38,224.37,23.26,38.18,12.83,3943,30264,Salmon,203.10,10.43,8.03,3.97
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,394,Breakfast,08:53:38,224.37,23.26,38.18,12.83,3944,70791,Bread,222.85,5.62,17.47,4.28
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,394,Breakfast,08:53:38,224.37,23.26,38.18,12.83,3945,12355,Greek Yogurt,78.83,4.14,25.16,9.25
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,394,Breakfast,08:53:38,224.37,23.26,38.18,12.83,3946,54697,Salmon,231.17,14.95,8.57,7.05
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,394,Breakfast,08:53:38,224.37,23.26,38.18,12.83,3947,98992,Greek Yogurt,175.29,7.40,7.72,1.71
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,394,Breakfast,08:53:38,224.37,23.26,38.18,12.83,3948,51689,Oatmeal,56.72,13.55,29.80,12.17
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,394,Breakfast,08:53:38,224.37,23.26,38.18,12.83,3949,23892,Rice,230.13,14.84,10.61,4.94
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,395,Dinner,14:56:42,592.59,27.99,28.61,22.52,3950,73973,Broccoli,212.10,19.21,16.23,13.95
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,395,Dinner,14:56:42,592.59,27.99,28.61,22.52,3951,46232,Quinoa,279.47,8.84,26.46,7.22
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,395,Dinner,14:56:42,592.59,27.99,28.61,22.52,3952,44303,Sweet Potato,116.84,17.16,20.92,1.23
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,395,Dinner,14:56:42,592.59,27.99,28.61,22.52,3953,47277,Broccoli,282.82,16.73,29.95,4.69
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,395,Dinner,14:56:42,592.59,27.99,28.61,22.52,3954,84187,Spinach,77.38,3.31,8.83,12.62
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,395,Dinner,14:56:42,592.59,27.99,28.61,22.52,3955,85203,Greek Yogurt,205.44,9.71,14.48,2.62
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,395,Dinner,14:56:42,592.59,27.99,28.61,22.52,3956,55246,Almonds,67.12,10.16,28.31,9.70
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,395,Dinner,14:56:42,592.59,27.99,28.61,22.52,3957,56617,Sweet Potato,208.80,4.09,18.20,14.66
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,395,Dinner,14:56:42,592.59,27.99,28.61,22.52,3958,28725,Black Beans,276.51,17.69,15.42,5.62
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,395,Dinner,14:56:42,592.59,27.99,28.61,22.52,3959,27815,Apple,196.49,7.04,24.21,3.91
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,396,Dinner,16:45:39,415.47,30.53,21.43,13.46,3960,20065,Avocado,248.49,19.37,22.51,6.22
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,396,Dinner,16:45:39,415.47,30.53,21.43,13.46,3961,42779,Salmon,234.39,9.57,28.69,2.79
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,396,Dinner,16:45:39,415.47,30.53,21.43,13.46,3962,79147,Salmon,73.36,7.48,26.20,13.95
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,396,Dinner,16:45:39,415.47,30.53,21.43,13.46,3963,54183,Eggs,102.34,18.14,15.32,1.02
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,396,Dinner,16:45:39,415.47,30.53,21.43,13.46,3964,91437,Salmon,107.40,15.98,15.81,2.50
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,396,Dinner,16:45:39,415.47,30.53,21.43,13.46,3965,26032,Salmon,298.92,2.03,11.47,10.35
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,396,Dinner,16:45:39,415.47,30.53,21.43,13.46,3966,64073,Black Beans,277.46,6.24,23.17,10.40
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,396,Dinner,16:45:39,415.47,30.53,21.43,13.46,3967,51477,Sweet Potato,260.26,16.90,16.96,7.79
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,396,Dinner,16:45:39,415.47,30.53,21.43,13.46,3968,28002,Salmon,62.58,7.97,10.91,13.07
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,396,Dinner,16:45:39,415.47,30.53,21.43,13.46,3969,62651,Eggs,50.84,18.96,13.83,6.31
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,397,Lunch,23:12:53,435.78,26.11,47.59,10.75,3970,21176,Broccoli,284.06,14.14,17.79,11.64
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,397,Lunch,23:12:53,435.78,26.11,47.59,10.75,3971,17716,Almonds,64.43,16.00,12.11,4.76
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,397,Lunch,23:12:53,435.78,26.11,47.59,10.75,3972,45324,Chicken Breast,76.85,17.31,15.04,13.85
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,397,Lunch,23:12:53,435.78,26.11,47.59,10.75,3973,74128,Apple,173.73,10.39,18.97,9.15
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,397,Lunch,23:12:53,435.78,26.11,47.59,10.75,3974,48183,Turkey,168.61,6.14,24.16,11.79
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,397,Lunch,23:12:53,435.78,26.11,47.59,10.75,3975,90071,Tuna,132.49,13.47,27.03,12.25
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,397,Lunch,23:12:53,435.78,26.11,47.59,10.75,3976,72722,Bread,296.44,13.50,24.51,1.94
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,397,Lunch,23:12:53,435.78,26.11,47.59,10.75,3977,20319,Chicken Breast,199.41,15.08,21.46,2.84
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,397,Lunch,23:12:53,435.78,26.11,47.59,10.75,3978,88486,Almonds,186.17,18.37,8.65,14.93
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,397,Lunch,23:12:53,435.78,26.11,47.59,10.75,3979,89255,Quinoa,162.64,19.83,20.72,7.16
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,398,Dinner,18:27:50,619.47,13.62,21.72,8.22,3980,64300,Salmon,291.65,6.60,11.00,6.19
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,398,Dinner,18:27:50,619.47,13.62,21.72,8.22,3981,15368,Almonds,131.66,9.63,21.12,1.15
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,398,Dinner,18:27:50,619.47,13.62,21.72,8.22,3982,82371,Banana,298.23,5.64,29.84,4.52
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,398,Dinner,18:27:50,619.47,13.62,21.72,8.22,3983,26895,Cottage Cheese,98.60,2.44,9.07,6.44
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,398,Dinner,18:27:50,619.47,13.62,21.72,8.22,3984,60118,Quinoa,188.99,2.19,19.09,7.35
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,398,Dinner,18:27:50,619.47,13.62,21.72,8.22,3985,33703,Sweet Potato,277.36,8.37,9.22,9.04
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,398,Dinner,18:27:50,619.47,13.62,21.72,8.22,3986,34868,Turkey,112.84,7.63,7.03,3.65
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,398,Dinner,18:27:50,619.47,13.62,21.72,8.22,3987,36000,Bread,114.28,17.61,17.96,13.65
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,398,Dinner,18:27:50,619.47,13.62,21.72,8.22,3988,17546,Apple,227.02,3.11,14.72,9.91
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,398,Dinner,18:27:50,619.47,13.62,21.72,8.22,3989,64375,Avocado,118.60,6.44,15.73,9.99
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,399,Snack,12:55:03,481.59,23.78,51.43,10.42,3990,32760,Apple,256.76,4.29,15.70,12.87
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,399,Snack,12:55:03,481.59,23.78,51.43,10.42,3991,46543,Pasta,275.64,18.30,25.18,3.95
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,399,Snack,12:55:03,481.59,23.78,51.43,10.42,3992,98809,Chicken Breast,173.42,9.01,28.27,4.01
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,399,Snack,12:55:03,481.59,23.78,51.43,10.42,3993,89737,Cottage Cheese,272.05,17.58,14.71,11.45
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,399,Snack,12:55:03,481.59,23.78,51.43,10.42,3994,58797,Turkey,93.09,7.93,22.49,4.71
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,399,Snack,12:55:03,481.59,23.78,51.43,10.42,3995,33016,Broccoli,194.29,5.34,6.49,12.01
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,399,Snack,12:55:03,481.59,23.78,51.43,10.42,3996,80072,Oatmeal,275.13,12.66,21.81,1.17
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,399,Snack,12:55:03,481.59,23.78,51.43,10.42,3997,34828,Turkey,83.33,5.71,12.87,13.85
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,399,Snack,12:55:03,481.59,23.78,51.43,10.42,3998,79327,Tuna,95.58,6.23,29.65,2.72
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,39,2024-11-11,1827.41,146.17,124.30,37.23,399,Snack,12:55:03,481.59,23.78,51.43,10.42,3999,92727,Pasta,120.55,2.54,17.47,14.65
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,400,Snack,18:04:39,413.44,29.55,49.50,24.80,4000,76727,Pasta,214.11,7.78,23.72,10.53
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,400,Snack,18:04:39,413.44,29.55,49.50,24.80,4001,26689,Apple,255.20,9.02,16.19,7.78
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,400,Snack,18:04:39,413.44,29.55,49.50,24.80,4002,84140,Pasta,98.50,10.51,18.79,8.92
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,400,Snack,18:04:39,413.44,29.55,49.50,24.80,4003,38514,Spinach,87.76,4.03,16.15,12.65
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,400,Snack,18:04:39,413.44,29.55,49.50,24.80,4004,55896,Quinoa,154.56,17.78,9.28,4.62
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,400,Snack,18:04:39,413.44,29.55,49.50,24.80,4005,76444,Pasta,232.13,18.13,16.84,13.74
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,400,Snack,18:04:39,413.44,29.55,49.50,24.80,4006,77183,Apple,242.43,3.99,10.41,13.51
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,400,Snack,18:04:39,413.44,29.55,49.50,24.80,4007,99547,Avocado,129.79,15.51,27.24,3.59
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,400,Snack,18:04:39,413.44,29.55,49.50,24.80,4008,78804,Tuna,195.36,18.44,11.56,1.95
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,400,Snack,18:04:39,413.44,29.55,49.50,24.80,4009,68764,Quinoa,148.77,8.98,17.89,14.36
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,401,Dinner,07:56:39,724.58,37.71,38.10,12.14,4010,12258,Chicken Breast,150.37,18.66,21.32,7.55
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,401,Dinner,07:56:39,724.58,37.71,38.10,12.14,4011,19685,Rice,208.59,19.01,6.64,12.28
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,401,Dinner,07:56:39,724.58,37.71,38.10,12.14,4012,57371,Cottage Cheese,104.43,11.30,14.97,10.75
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,401,Dinner,07:56:39,724.58,37.71,38.10,12.14,4013,20355,Black Beans,241.05,11.18,29.61,14.90
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,401,Dinner,07:56:39,724.58,37.71,38.10,12.14,4014,83412,Banana,60.29,12.04,22.75,6.27
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,401,Dinner,07:56:39,724.58,37.71,38.10,12.14,4015,13827,Pasta,101.23,7.35,23.90,4.43
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,401,Dinner,07:56:39,724.58,37.71,38.10,12.14,4016,14295,Eggs,148.97,15.20,21.73,5.98
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,401,Dinner,07:56:39,724.58,37.71,38.10,12.14,4017,12129,Sweet Potato,257.78,16.05,14.20,12.51
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,401,Dinner,07:56:39,724.58,37.71,38.10,12.14,4018,15238,Chicken Breast,99.95,13.55,13.48,7.89
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,401,Dinner,07:56:39,724.58,37.71,38.10,12.14,4019,50136,Tuna,169.20,9.92,7.34,1.72
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,402,Lunch,11:04:31,320.43,24.14,24.64,11.95,4020,73950,Oatmeal,84.53,6.73,15.37,1.79
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,402,Lunch,11:04:31,320.43,24.14,24.64,11.95,4021,61191,Turkey,203.04,11.52,29.51,1.24
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,402,Lunch,11:04:31,320.43,24.14,24.64,11.95,4022,32105,Broccoli,250.70,6.61,21.32,2.89
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,402,Lunch,11:04:31,320.43,24.14,24.64,11.95,4023,12396,Black Beans,277.08,6.86,23.34,8.37
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,402,Lunch,11:04:31,320.43,24.14,24.64,11.95,4024,59843,Broccoli,103.74,12.19,13.65,6.94
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,402,Lunch,11:04:31,320.43,24.14,24.64,11.95,4025,81886,Cottage Cheese,75.39,14.99,26.40,10.59
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,402,Lunch,11:04:31,320.43,24.14,24.64,11.95,4026,13881,Rice,148.74,16.39,5.30,13.86
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,402,Lunch,11:04:31,320.43,24.14,24.64,11.95,4027,86178,Apple,170.93,2.52,27.62,3.67
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,402,Lunch,11:04:31,320.43,24.14,24.64,11.95,4028,11696,Greek Yogurt,248.69,16.40,12.87,13.06
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,402,Lunch,11:04:31,320.43,24.14,24.64,11.95,4029,20457,Apple,217.99,14.55,16.38,10.14
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,403,Breakfast,16:07:29,369.78,38.73,53.39,22.49,4030,44928,Pasta,161.37,7.19,6.89,6.52
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,403,Breakfast,16:07:29,369.78,38.73,53.39,22.49,4031,88698,Quinoa,201.06,5.82,10.54,4.15
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,403,Breakfast,16:07:29,369.78,38.73,53.39,22.49,4032,66888,Avocado,73.27,10.96,24.71,1.63
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,403,Breakfast,16:07:29,369.78,38.73,53.39,22.49,4033,28835,Almonds,169.14,17.27,11.49,12.14
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,403,Breakfast,16:07:29,369.78,38.73,53.39,22.49,4034,30146,Bread,59.86,4.59,22.21,2.79
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,403,Breakfast,16:07:29,369.78,38.73,53.39,22.49,4035,65957,Avocado,166.90,12.88,15.49,1.72
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,403,Breakfast,16:07:29,369.78,38.73,53.39,22.49,4036,74891,Rice,210.95,10.51,17.33,1.89
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,403,Breakfast,16:07:29,369.78,38.73,53.39,22.49,4037,47201,Black Beans,119.37,13.24,27.55,10.92
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,403,Breakfast,16:07:29,369.78,38.73,53.39,22.49,4038,32881,Pasta,250.80,9.12,16.73,13.13
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,403,Breakfast,16:07:29,369.78,38.73,53.39,22.49,4039,74301,Tuna,189.29,14.86,22.91,7.05
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,404,Snack,12:43:35,243.37,10.01,37.74,13.43,4040,44009,Rice,67.86,8.61,27.50,11.05
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,404,Snack,12:43:35,243.37,10.01,37.74,13.43,4041,83242,Turkey,294.30,10.47,12.68,7.24
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,404,Snack,12:43:35,243.37,10.01,37.74,13.43,4042,85513,Avocado,77.40,6.90,17.59,10.58
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,404,Snack,12:43:35,243.37,10.01,37.74,13.43,4043,85525,Tuna,109.20,15.48,21.32,11.11
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,404,Snack,12:43:35,243.37,10.01,37.74,13.43,4044,69352,Banana,80.84,8.60,19.18,14.62
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,404,Snack,12:43:35,243.37,10.01,37.74,13.43,4045,92845,Apple,295.15,17.91,13.90,7.77
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,404,Snack,12:43:35,243.37,10.01,37.74,13.43,4046,85251,Banana,282.43,2.05,5.53,5.22
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,404,Snack,12:43:35,243.37,10.01,37.74,13.43,4047,75007,Turkey,123.79,10.72,15.41,3.89
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,404,Snack,12:43:35,243.37,10.01,37.74,13.43,4048,72801,Apple,276.71,15.13,19.70,7.45
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,404,Snack,12:43:35,243.37,10.01,37.74,13.43,4049,12778,Salmon,256.83,15.40,15.49,4.05
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,405,Dinner,06:44:47,755.61,29.05,36.58,5.34,4050,19730,Sweet Potato,202.24,6.13,12.35,13.39
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,405,Dinner,06:44:47,755.61,29.05,36.58,5.34,4051,27217,Apple,196.15,10.89,15.10,2.75
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,405,Dinner,06:44:47,755.61,29.05,36.58,5.34,4052,16816,Avocado,262.66,6.71,9.60,12.96
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,405,Dinner,06:44:47,755.61,29.05,36.58,5.34,4053,45224,Spinach,124.76,2.89,27.15,2.80
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,405,Dinner,06:44:47,755.61,29.05,36.58,5.34,4054,35261,Salmon,108.01,4.24,18.41,7.12
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,405,Dinner,06:44:47,755.61,29.05,36.58,5.34,4055,24728,Avocado,186.15,11.69,23.10,9.87
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,405,Dinner,06:44:47,755.61,29.05,36.58,5.34,4056,11937,Tuna,98.04,4.74,20.07,8.67
4,Jacob,Rios,wardsteven@example.com,&7Qjnq)TVgl*,40,2024-11-10,1817.86,133.55,242.32,43.25,405,Dinner,06:44:47,755.61,29.05,36.58,5.34,4057,21657,Cottage Cheese,92.14,4.29,23.75,5.02
